user_id:token	item_id:token
0	846
0	5
0	960
0	776
0	850
0	340
0	107
0	343
0	761
0	840
1	295
1	627
1	333
1	741
1	61
1	72
1	922
1	156
1	116
1	713
2	940
2	72
2	906
2	663
2	990
2	425
2	304
2	274
2	912
2	731
3	72
3	836
3	614
3	990
3	320
3	420
3	576
3	425
3	763
3	312
4	906
4	138
4	420
4	663
4	667
4	333
4	72
4	873
4	990
4	199
5	305
5	72
5	333
5	627
5	615
5	614
5	836
5	970
5	116
5	85
6	116
6	305
6	763
6	411
6	285
6	614
6	912
6	359
6	342
6	821
7	333
7	627
7	425
7	359
7	873
7	935
7	304
7	478
7	667
7	178
8	662
8	836
8	3
8	304
8	407
8	420
8	274
8	990
8	573
8	478
9	663
9	359
9	425
9	906
9	655
9	407
9	912
9	511
9	304
9	873
10	72
10	663
10	333
10	295
10	425
10	662
10	199
10	576
10	836
10	274
11	667
11	425
11	3
11	655
11	116
11	576
11	407
11	168
11	478
11	274
12	731
12	425
12	420
12	359
12	72
12	407
12	667
12	333
12	304
12	990
13	615
13	3
13	304
13	274
13	333
13	906
13	425
13	72
13	627
13	165
14	663
14	285
14	490
14	662
14	906
14	295
14	508
14	274
14	407
14	667
15	359
15	295
15	478
15	912
15	576
15	731
15	420
15	655
15	133
15	970
16	663
16	425
16	576
16	906
16	304
16	573
16	295
16	407
16	912
16	274
17	551
17	72
17	731
17	576
17	513
17	895
17	573
17	957
17	627
17	359
18	138
18	116
18	359
18	420
18	627
18	274
18	333
18	304
18	836
18	990
19	627
19	990
19	168
19	199
19	133
19	614
19	116
19	970
19	576
19	478
20	359
20	763
20	478
20	662
20	3
20	407
20	970
20	836
20	596
20	821
21	295
21	663
21	420
21	510
21	990
21	667
21	425
21	957
21	763
21	836
22	906
22	940
22	663
22	359
22	478
22	662
22	156
22	718
22	576
22	935
23	305
23	784
23	199
23	116
23	787
23	836
23	333
23	873
23	667
23	662
24	72
24	873
24	663
24	478
24	420
24	165
24	576
24	627
24	912
24	121
25	305
25	667
25	359
25	420
25	614
25	583
25	274
25	199
25	285
25	787
26	333
26	478
26	670
26	407
26	990
26	836
26	304
26	763
26	111
26	425
27	72
27	836
27	133
27	821
27	763
27	645
27	285
27	420
27	304
27	596
28	576
28	407
28	667
28	420
28	3
28	836
28	663
28	970
28	873
28	116
29	990
29	138
29	836
29	116
29	667
29	787
29	333
29	168
29	199
29	420
30	425
30	295
30	990
30	667
30	970
30	407
30	662
30	614
30	627
30	304
31	551
31	333
31	496
31	662
31	576
31	168
31	873
31	407
31	763
31	787
32	940
32	333
32	655
32	935
32	615
32	667
32	359
32	407
32	116
32	360
33	295
33	741
33	990
33	576
33	304
33	199
33	333
33	655
33	667
33	873
34	873
34	990
34	935
34	655
34	420
34	407
34	662
34	425
34	667
34	359
35	627
35	614
35	3
35	935
35	85
35	304
35	116
35	420
35	662
35	873
36	731
36	407
36	551
36	3
36	304
36	990
36	663
36	836
36	359
36	655
37	667
37	873
37	787
37	425
37	407
37	359
37	420
37	970
37	116
37	576
38	128
38	131
38	304
38	510
38	208
38	310
38	472
38	274
38	110
38	979
39	333
39	990
39	576
39	274
39	662
39	420
39	72
39	85
39	304
39	359
40	478
40	667
40	407
40	111
40	836
40	935
40	3
40	787
40	116
40	304
41	663
41	72
41	304
41	295
41	836
41	667
41	542
41	425
41	719
41	627
42	295
42	84
42	990
42	662
42	667
42	425
42	72
42	663
42	274
42	304
43	72
43	496
43	3
43	836
43	990
43	576
43	614
43	359
43	873
43	935
44	333
44	72
44	407
44	3
44	990
44	304
44	662
44	359
44	425
44	576
45	138
45	763
45	573
45	72
45	295
45	168
45	731
45	85
45	836
45	425
46	333
46	72
46	116
46	576
46	304
46	478
46	662
46	970
46	407
46	199
47	295
47	731
47	990
47	655
