user_id:token	item_id:token
0	11
0	571
0	628
0	262
0	300
0	186
0	326
0	321
0	240
0	289
1	619
1	388
1	155
1	754
1	326
1	33
1	442
1	137
1	365
1	926
2	33
2	238
2	737
2	619
2	94
2	58
2	217
2	318
2	571
2	943
3	58
3	737
3	176
3	619
3	326
3	33
3	143
3	114
3	754
3	943
4	894
4	619
4	737
4	217
4	810
4	754
4	33
4	155
4	114
4	137
5	737
5	810
5	217
5	619
5	894
5	33
5	155
5	114
5	754
5	365
6	176
6	238
6	740
6	810
6	376
6	788
6	217
6	562
6	927
6	721
7	238
7	737
7	570
7	43
7	810
7	58
7	114
7	619
7	833
7	894
8	619
8	810
8	155
8	114
8	137
8	754
8	442
8	628
8	365
8	930
9	737
9	43
9	619
9	894
9	444
9	155
9	114
9	442
9	810
9	754
10	471
10	66
10	225
10	238
10	217
10	737
10	176
10	570
10	114
10	421
11	43
11	155
11	894
11	94
11	619
11	810
11	58
11	114
11	388
11	234
12	619
12	94
12	155
12	114
12	388
12	442
12	754
12	943
12	137
12	365
13	225
13	570
13	176
13	43
13	737
13	810
13	94
13	114
13	58
13	894
14	238
14	570
14	94
14	810
14	619
14	114
14	388
14	58
14	155
14	137
15	619
15	114
15	754
15	640
15	33
15	186
15	365
15	137
15	300
15	18
16	94
16	43
16	217
16	619
16	388
16	114
16	155
16	365
16	326
16	33
17	43
17	58
17	217
17	94
17	894
17	810
17	155
17	114
17	365
17	388
18	47
18	421
18	570
18	217
18	737
18	43
18	810
18	619
18	894
18	114
19	225
19	217
19	619
19	651
19	94
19	810
19	754
19	155
19	58
19	114
20	155
20	754
20	388
20	276
20	927
20	419
20	18
20	439
20	442
20	829
21	365
21	619
21	114
21	754
21	155
21	388
21	33
21	943
21	930
21	442
22	810
22	217
22	114
22	388
22	894
22	619
22	754
22	365
22	137
22	943
23	94
23	619
23	737
23	217
23	754
23	894
23	33
23	155
23	97
23	943
24	619
24	754
24	18
24	155
24	114
24	388
24	365
24	300
24	442
24	137
25	737
25	47
25	176
25	894
25	754
25	58
25	217
25	94
25	449
25	43
26	176
26	619
26	737
26	894
26	217
26	58
26	43
26	94
26	77
26	442
27	58
27	365
27	442
27	114
27	155
27	18
27	262
27	554
27	240
27	705
28	217
28	442
28	810
28	737
28	114
28	155
28	754
28	798
28	137
28	33
29	388
29	155
29	114
29	754
29	33
29	365
29	442
29	943
29	18
29	930
30	114
30	619
30	754
30	155
30	137
30	442
30	33
30	326
30	943
30	829
31	43
31	810
31	619
31	114
31	155
31	388
31	365
31	186
31	137
31	262
32	471
32	176
32	737
32	217
32	754
32	43
32	388
32	94
32	114
32	58
33	43
33	225
33	619
33	894
33	114
33	810
33	94
33	737
33	570
33	754
34	471
34	217
34	589
34	737
34	388
34	43
34	114
34	570
34	894
34	94
35	388
35	94
35	58
35	894
35	619
35	754
35	155
35	930
35	33
35	571
36	810
36	894
36	619
36	137
36	754
36	326
36	442
36	155
36	571
36	365
37	471
37	737
37	570
37	238
37	810
37	894
37	943
37	217
37	58
37	114
38	33
38	79
38	932
38	442
38	824
38	950
38	193
38	137
38	83
38	419
39	860
39	471
39	238
39	47
39	737
39	176
39	559
39	43
39	114
39	94
40	114
40	442
40	137
40	33
40	930
40	321
40	262
40	193
40	571
40	49
41	810
41	114
41	388
41	442
41	155
41	137
41	829
41	798
41	930
41	571
42	172
42	66
42	225
42	471
42	238
42	43
42	810
42	633
42	176
42	217
43	321
43	66
43	421
43	737
43	234
43	43
43	238
43	619
43	894
43	94
44	225
44	471
44	321
44	43
44	238
44	421
44	570
44	737
44	217
44	894
45	442
45	137
45	33
45	943
45	571
45	326
45	49
45	193
45	917
45	798
46	225
46	94
46	217
