user_id	item_id	rank	score
0	353	1	-1.9460306
0	393	2	-1.9878117
0	90	3	-2.156216
0	952	4	-2.168028
0	941	5	-2.369819
0	170	6	-2.3719501
0	303	7	-2.4154582
0	371	8	-2.5169291
0	412	9	-2.523788
0	329	10	-2.5835598
1	914	1	-1.1282955
1	770	2	-1.5512915
1	503	3	-1.8043735
1	190	4	-1.8649433
1	831	5	-2.3120146
1	284	6	-2.7851033
1	436	7	-2.957724
1	187	8	-2.99701
1	290	9	-3.0382442
1	730	10	-3.4429226
2	173	1	-1.1501689
2	67	2	-1.3180814
2	427	3	-1.472686
2	503	4	-1.5021199
2	785	5	-1.6982416
2	416	6	-1.8385615
2	190	7	-1.8557647
2	794	8	-1.9859974
2	479	9	-2.1236362
2	938	10	-2.1852818
3	372	1	-2.241266
3	635	2	-2.266279
3	553	3	-2.5755959
3	479	4	-3.2049398
3	67	5	-3.2239814
3	931	6	-3.4489474
3	335	7	-3.630332
3	270	8	-3.682826
3	746	9	-3.70333
3	368	10	-3.7335184
4	886	1	-1.03366
4	479	2	-1.2281961
4	487	3	-1.6906745
4	284	4	-2.123276
4	746	5	-2.3401031
4	785	6	-2.5910177
4	229	7	-2.7809198
4	427	8	-3.0342937
4	372	9	-3.1753066
4	553	10	-3.197079
5	886	1	-1.0049915
5	416	2	-1.66371
5	427	3	-2.2878232
5	8	4	-2.6045868
5	730	5	-2.6376133
5	173	6	-2.68829
5	635	7	-3.2005978
5	746	8	-3.3267574
5	553	9	-3.4800556
5	391	10	-3.7124956
6	454	1	-0.9246911
6	392	2	-0.9980602
6	938	3	-1.7218579
6	689	4	-2.1299906
6	173	5	-2.2991345
6	819	6	-2.551048
6	229	7	-2.6124558
6	62	8	-2.677084
6	480	9	-2.738779
6	386	10	-2.8456779
7	664	1	-1.8594975
7	965	2	-1.9079001
7	67	3	-2.0360777
7	503	4	-2.164769
7	63	5	-2.2712338
7	48	6	-2.283505
7	454	7	-2.5975003
7	327	8	-2.7936358
7	772	9	-2.9178762
7	760	10	-2.9469657
8	416	1	-0.851376
8	67	2	-1.1146665
8	187	3	-1.465408
8	503	4	-1.6123056
8	692	5	-1.935856
8	965	6	-1.949261
8	48	7	-2.004213
8	372	8	-2.1173623
8	427	9	-2.3807938
8	730	10	-2.5474982
9	692	1	-0.37413108
9	67	2	-0.802346
9	290	3	-1.252927
9	372	4	-1.61622
9	965	5	-1.6442862
9	831	6	-1.8323658
9	391	7	-1.9052047
9	819	8	-1.9716004
9	959	9	-2.1061702
9	772	10	-2.1637866
10	730	1	-1.3143475
10	700	2	-1.9718221
10	692	3	-2.0801408
10	67	4	-2.1148343
10	63	5	-2.12006
10	229	6	-2.2760267
10	232	7	-2.4263315
10	327	8	-2.4607232
10	110	9	-2.508997
10	746	10	-2.5447292
11	479	1	-1.5555363
11	416	2	-1.5796506
11	290	3	-1.672006
11	67	4	-2.3348978
11	391	5	-2.3434422
11	427	6	-2.3623743
11	666	7	-2.7408965
11	270	8	-2.7885933
11	503	9	-2.8355165
11	386	10	-3.2614665
12	938	1	-1.6515572
