user_id	item_id	rank	score
0	455	1	-0.222354
0	4	2	-0.44741634
0	869	3	-0.7056962
0	337	4	-1.4308457
0	514	5	-1.4839128
0	383	6	-1.533719
0	151	7	-1.576592
0	531	8	-1.7854724
0	434	9	-1.8074107
0	848	10	-1.916237
1	531	1	-0.56823605
1	895	2	-0.9718462
1	513	3	-1.1500803
1	906	4	-1.2175853
1	663	5	-2.0722733
1	551	6	-2.0726862
1	304	7	-2.3407018
1	425	8	-2.369809
1	940	9	-2.5806599
1	274	10	-2.682877
2	333	1	0.011661351
2	615	2	-1.2918276
2	305	3	-1.3731394
2	420	4	-1.8108742
2	614	5	-2.2203832
2	359	6	-2.2938974
2	836	7	-2.3041663
2	763	8	-2.6218762
2	312	9	-2.908756
2	970	10	-2.9716682
3	784	1	-0.19262427
3	970	2	-1.5977036
3	333	3	-1.6721916
3	138	4	-1.7680701
3	340	5	-1.8894818
3	615	6	-1.9282286
3	305	7	-2.0005794
3	496	8	-2.0356715
3	295	9	-2.2322822
3	655	10	-2.3691218
4	84	1	-0.14653325
4	513	2	-1.2146435
4	359	3	-1.2157989
4	111	4	-1.2576946
4	615	5	-1.861628
4	305	6	-2.0399766
4	655	7	-2.112294
4	295	8	-2.1546504
4	304	9	-2.2485526
4	627	10	-2.6071792
5	784	1	-0.84174687
5	496	2	-0.86755
5	340	3	-1.0083581
5	513	4	-1.2377173
5	138	5	-1.2865546
5	873	6	-1.6142838
5	940	7	-1.9228938
5	420	8	-1.9411559
5	295	9	-2.0795174
5	359	10	-2.203176
6	333	1	-0.3202111
6	836	2	-0.34465748
6	873	3	-0.3852921
6	304	4	-0.6732261
6	667	5	-0.72396016
6	407	6	-1.1528928
6	787	7	-1.3476309
6	360	8	-1.4694942
6	662	9	-1.7368406
6	3	10	-2.0178142
7	615	1	-0.8373683
7	940	2	-1.3641962
7	305	3	-1.7484002
7	420	4	-2.1229424
7	990	5	-2.3072486
7	138	6	-2.3424864
7	72	7	-2.379753
7	295	8	-2.700519
7	970	9	-2.7525494
7	576	10	-2.829883
8	340	1	-0.26832145
8	496	2	-0.57774645
8	615	3	-1.0292256
8	305	4	-1.1966926
8	145	5	-1.4493233
8	138	6	-1.7009702
8	111	7	-1.7480674
8	333	8	-1.860522
8	906	9	-2.2386432
8	627	10	-2.3979478
9	295	1	-1.3425959
9	333	2	-1.7613742
9	478	3	-1.8202373
9	138	4	-1.9387426
9	990	5	-2.1748412
9	111	6	-2.2449374
9	731	7	-2.3560069
9	662	8	-2.618493
9	420	9	-2.7191684
9	576	10	-2.9059083
