user_id	item_id	rank	score
0	5	1	-0.8324235
0	285	2	-1.4438717
0	614	3	-1.507062
0	720	4	-1.6195438
0	128	5	-1.7001427
0	573	6	-1.9343486
0	72	7	-2.0740669
0	19	8	-2.4868422
0	618	9	-2.5748644
0	662	10	-2.838747
1	573	1	-1.430235
1	85	2	-1.6602374
1	106	3	-2.2144535
1	982	4	-2.3153646
1	168	5	-2.4602618
1	868	6	-2.5407133
1	165	7	-2.6379871
1	508	8	-2.7927396
1	341	9	-2.9428077
1	350	10	-3.0659387
2	596	1	-0.96061385
2	285	2	-1.2679882
2	168	3	-1.3252425
2	979	4	-2.0760882
2	815	5	-2.3791583
2	470	6	-2.506203
2	341	7	-2.6121018
2	36	8	-2.7323318
2	821	9	-2.7692611
2	178	10	-2.8710322
3	596	1	-0.5391306
3	360	2	-1.1307377
3	178	3	-1.2690493
3	979	4	-2.109867
3	490	5	-2.2123852
3	920	6	-2.2430506
3	350	7	-2.3361838
3	710	8	-2.4404578
3	121	9	-2.6354861
3	929	10	-2.6506705
4	912	1	-1.2924948
4	821	2	-1.6851766
4	165	3	-1.8384522
4	979	4	-1.8833702
4	360	5	-1.9934636
4	472	6	-2.3330848
4	320	7	-2.4126682
4	214	8	-2.5550334
4	178	9	-2.8166833
4	710	10	-2.9588065
5	787	1	-0.59989756
5	596	2	-1.4561577
5	165	3	-1.5631088
5	214	4	-2.132221
5	1	5	-2.4367337
5	312	6	-2.597492
5	360	7	-2.7825289
5	979	8	-2.902985
5	490	9	-2.9242203
5	178	10	-2.9416428
6	350	1	-1.2948315
6	490	2	-2.204581
6	61	3	-2.3934147
6	82	4	-2.53317
6	601	5	-2.6055543
6	341	6	-2.9504766
6	382	7	-2.9822965
6	899	8	-3.0509214
6	506	9	-3.2765503
6	121	10	-3.327812
7	312	1	-0.7083488
7	713	2	-1.2236458
7	165	3	-1.3839281
7	645	4	-1.6924798
7	472	5	-1.8354182
7	815	6	-2.2212849
7	710	7	-2.2351496
7	982	8	-2.2702549
7	1	9	-2.297965
7	918	10	-2.3552465
8	979	1	-1.7580708
8	312	2	-1.9973468
8	755	3	-2.309614
8	596	4	-2.3654065
8	117	5	-2.4179392
8	320	6	-2.4207416
8	601	7	-2.6211867
8	821	8	-2.7827725
8	710	9	-2.855828
8	214	10	-2.9897878
9	787	1	-1.036326
9	308	2	-1.4840517
9	490	3	-1.5260608
9	165	4	-1.5504866
9	472	5	-1.5855652
9	713	6	-1.6966045
9	900	7	-2.0763
9	131	8	-2.2960193
9	117	9	-2.6868215
9	341	10	-2.814763
10	511	1	-0.650529
10	61	2	-1.5083677
10	821	3	-1.5690484
10	165	4	-1.6842691
10	36	5	-1.9025692
10	979	6	-2.01021
10	350	7	-2.1604154
10	117	8	-2.2986472
10	360	9	-2.315188
10	342	10	-2.5656285
11	285	1	-0.08247402
11	156	2	-1.2224727
11	490	3	-1.2639174
11	117	4	-1.7014786
11	341	5	-1.8498142
11	900	6	-1.8773413
11	982	7	-2.2065654
11	470	8	-2.214936
11	178	9	-2.311075
11	821	10	-2.3304195
12	320	1	-1.306319
12	511	2	-1.6545408
12	312	3	-1.7463522
12	596	4	-1.7641999
12	979	5	-1.8034028
12	360	6	-1.8563051
12	821	7	-1.9942926
