user_id	item_id	rank	score
0	585	1	3.1675036
0	265	2	2.9821737
0	395	3	2.799427
0	696	4	2.7599096
0	698	5	2.6885343
0	527	6	2.592281
0	361	7	2.5779014
0	402	8	2.4968357
0	226	9	2.420331
0	269	10	2.305081
1	266	1	3.2995548
1	630	2	2.9502506
1	384	3	2.8290374
1	888	4	2.8147247
1	696	5	2.5919008
1	698	6	2.4023507
1	265	7	2.2996163
1	185	8	2.268282
1	269	9	2.2572584
1	162	10	2.2223382
2	586	1	2.8368669
2	120	2	2.6367788
2	919	3	2.5198298
2	898	4	2.288332
2	522	5	2.2309823
2	266	6	2.216539
2	315	7	2.2107408
2	384	8	2.1078753
2	704	9	2.0175374
2	630	10	1.9666107
3	987	1	2.9638371
3	749	2	2.903391
3	704	3	2.533587
3	269	4	2.3498962
3	888	5	2.2975163
3	162	6	2.2053282
3	696	7	2.1379724
3	762	8	2.1159587
3	656	9	2.0365722
3	66	10	2.0240872
4	322	1	3.2747426
4	924	2	2.457991
4	987	3	2.31387
4	898	4	2.28248
4	384	5	2.2023637
4	698	6	2.1592488
4	395	7	2.0311618
4	630	8	1.9903766
4	162	9	1.9279966
4	888	10	1.9154377
5	266	1	2.6126533
5	919	2	2.4712892
5	56	3	2.3569179
5	888	4	2.2437274
5	898	5	2.22857
5	384	6	2.2036536
5	630	7	2.1695998
5	987	8	2.160205
5	226	9	1.8019487
5	471	10	1.7615563
6	384	1	3.139298
6	977	2	2.9002619
6	898	3	2.708688
6	924	4	2.6350024
6	585	5	2.5848866
6	698	6	2.276951
6	888	7	2.2613986
6	361	8	2.2406402
6	269	9	2.218989
6	402	10	2.2002115
7	266	1	3.5935285
7	924	2	3.5580978
7	977	3	3.4261289
7	749	4	3.1740608
7	888	5	3.0387712
7	898	6	2.9790463
7	943	7	2.8530977
7	967	8	2.8094296
7	172	9	2.734355
7	361	10	2.510797
8	767	1	2.5729854
8	924	2	2.4158025
8	384	3	2.3215826
8	987	4	2.2287543
8	898	5	2.1955733
8	696	6	1.9568096
8	395	7	1.8669624
8	585	8	1.8166149
8	888	9	1.8017184
8	402	10	1.7674329
9	315	1	3.3672485
9	987	2	2.8345852
9	767	3	2.6642423
9	919	4	2.429911
9	585	5	2.2708
9	395	6	1.9559321
9	384	7	1.9383833
9	630	8	1.8219248
9	696	9	1.7965523
9	888	10	1.7819202
10	265	1	2.971569
10	586	2	2.8966317
10	120	3	2.895215
10	977	4	2.743242
10	749	5	2.7204828
10	315	6	2.625762
10	522	7	2.6069238
10	266	8	2.5775275
10	924	9	2.4503033
10	767	10	2.3936224
11	266	1	3.121568
11	919	2	3.035262
11	56	3	2.9256158
11	315	4	2.864221
11	977	5	2.80026
11	767	6	2.642717
11	888	7	2.4416113
11	384	8	2.3964632
11	898	9	2.280202
11	185	10	2.1798565
12	120	1	4.156952
12	919	2	3.6647756
12	315	3	3.6473331
12	987	4	3.4384947
12	384	5	2.9660702
12	888	6	2.77481
12	630	7	2.6492028
12	185	8	2.616632
12	265	9	2.4875355
12	269	10	2.3654408
13	234	1	3.1948419
13	977	2	3.1816173
13	265	3	2.6791124
13	315	4	2.5910208
13	9	5	2.5514045
13	522	6	2.4872487
13	921	7	2.4455986
