user_id	item_id	rank	score
0	5	1	0.39186156
0	934	2	0.09480551
0	789	3	0.06477493
0	823	4	-0.1723092
0	857	5	-0.19708598
0	569	6	-0.4169088
0	129	7	-0.6912477
0	851	8	-0.71607107
0	865	9	-0.7201718
0	147	10	-0.76099634
1	876	1	-0.99967045
1	659	2	-1.3141869
1	119	3	-1.5360527
1	750	4	-1.7380116
1	844	5	-1.7410841
1	865	6	-1.8715537
1	685	7	-2.6036801
1	848	8	-2.6397119
1	514	9	-2.6768718
1	720	10	-2.6843188
2	892	1	0.08148344
2	707	2	-0.6737031
2	876	3	-0.708303
2	849	4	-1.1546235
2	606	5	-1.2643708
2	119	6	-1.3911836
2	64	7	-1.4489086
2	245	8	-1.5210326
2	939	9	-1.5916867
2	235	10	-1.7260882
3	245	1	-0.1858196
3	876	2	-0.2677217
3	78	3	-0.27287295
3	849	4	-0.7905013
3	606	5	-1.1433425
3	939	6	-1.8245214
3	64	7	-2.235294
3	277	8	-2.515747
3	750	9	-2.5989952
3	233	10	-2.714629
4	245	1	-0.3480786
4	78	2	-0.38293996
4	606	3	-0.96699464
4	892	4	-1.1320164
4	707	5	-1.5147675
4	277	6	-1.543366
4	119	7	-1.8986689
4	64	8	-2.0546117
4	776	9	-2.0629504
4	849	10	-2.0643182
5	892	1	-0.45926023
5	78	2	-0.7139805
5	865	3	-0.846516
5	707	4	-0.8600273
5	235	5	-1.3434448
5	514	6	-1.3548137
5	606	7	-1.9630142
5	779	8	-1.9811265
5	417	9	-2.0560088
5	245	10	-2.1071606
6	876	1	-0.22240525
6	606	2	-0.46050528
6	939	3	-0.6614326
6	277	4	-1.2431033
6	119	5	-1.3013953
6	245	6	-1.3433948
6	750	7	-1.506916
6	816	8	-1.9257443
6	710	9	-2.3421712
6	85	10	-2.3977706
7	707	1	-0.3225236
7	849	2	-0.87310004
7	892	3	-0.9375487
7	78	4	-0.9543243
7	245	5	-1.1847825
7	606	6	-1.3694663
7	750	7	-1.4172163
7	876	8	-1.6321892
7	456	9	-1.8561919
7	514	10	-1.9485189
8	96	1	-0.9596391
8	119	2	-1.1099124
8	277	3	-1.1618176
8	742	4	-1.2307642
8	750	5	-1.2328663
8	782	6	-1.6088507
8	417	7	-1.6238998
8	337	8	-1.7762537
8	892	9	-1.7800919
8	816	10	-1.7831893
9	892	1	-0.5658995
9	337	2	-0.934072
9	606	3	-1.0481212
9	96	4	-1.3067708
9	578	5	-1.3235931
9	939	6	-1.5720024
9	750	7	-1.5751541
9	277	8	-1.6203831
9	151	9	-1.708457
9	235	10	-1.8104583
10	78	1	0.2027047
10	64	2	-0.48900384
10	849	3	-0.73293966
10	750	4	-1.1138338
10	685	5	-1.3106353
10	245	6	-1.3205062
10	119	7	-1.5437739
10	277	8	-1.567682
10	606	9	-1.6372485
10	658	10	-1.9628372
11	277	1	-1.0674807
11	830	2	-1.2106094
11	397	3	-1.435
11	776	4	-1.5198375
11	337	5	-1.5448276
11	939	6	-1.6648432
11	578	7	-1.7283697
11	727	8	-1.7851789
11	374	9	-1.8472811
11	844	10	-2.0830133
12	277	1	0.19946212
12	685	2	-0.16738862
12	235	3	-1.0798414
12	242	4	-1.293078
12	417	5	-1.4634893
12	869	6	-1.8009028
12	96	7	-1.8465492
12	245	8	-1.8585303
12	830	9	-1.8730499
12	397	10	-2.0437117
13	707	1	-0.3522105
13	245	2	-0.74538195
13	892	3	-1.1578755
13	64	4	-1.5678704
13	606	5	-1.7133583
13	854	6	-2.6093702
13	96	7	-2.6312203
13	940	8	-2.6743126
13	434	9	-2.7513556
13	578	10	-2.8220665
14	78	1	-0.6393339
14	865	2	-0.80403984
14	844	3	-1.699753
14	869	4	-1.798513
14	398	5	-1.9019376
14	119	6	-1.9390938
14	417	7	-1.9444019
14	659	8	-2.0304575
14	707	9	-2.0431027
14	96	10	-2.10736
15	78	1	0.38709396
15	892	2	-0.8383242
15	939	3	-0.86574686
15	245	4	-1.1638356
15	865	5	-1.2316241
15	606	6	-1.2482685
15	277	7	-1.5307642
15	685	8	-1.5643477
15	434	9	-1.9879881
15	151	10	-2.0435045
16	892	1	0.07079095
16	277	2	-0.81764317
16	606	3	-1.096316
16	876	4	-1.2872112
16	434	5	-1.3141886
16	707	6	-1.3600165
16	245	7	-1.3938603
16	96	8	-1.4570884
16	397	9	-1.5080924
16	849	10	-1.5200009
17	78	1	0.015102774
17	876	2	-0.43516585
17	892	3	-0.6353047
17	119	4	-1.1595782
17	245	5	-1.2061348
17	578	6	-1.2262287
17	606	7	-1.6346866
17	685	8	-1.6738725
17	337	9	-1.7091235
17	277	10	-1.7493312
18	606	1	-1.5464385
18	64	2	-1.6026767
18	854	3	-1.7048755
18	816	4	-2.165816
18	685	5	-2.22021
18	277	6	-2.2304552
18	242	7	-2.2847815
18	707	8	-2.4073782
18	892	9	-2.5524468
18	374	10	-2.6708555
19	707	1	-0.20339936
19	776	2	-0.63087153
19	606	3	-0.93671906
19	78	4	-0.9488139
19	64	5	-1.2101521
19	849	6	-1.6273073
19	245	7	-1.7447228
19	531	8	-2.1628153
19	939	9	-2.2085948
19	340	10	-2.4418404
20	119	1	0.010669395
20	606	2	-1.0616429
20	277	3	-1.1374648
20	816	4	-1.3664007
20	245	5	-1.3939435
20	939	6	-1.4760219
20	685	7	-1.484702
20	64	8	-1.685828
20	414	9	-2.2212698
20	398	10	-2.2403998
21	78	1	-0.16905785
21	606	2	-0.6293857
21	277	3	-0.73581314
21	816	4	-1.5614662
21	245	5	-1.9111227
21	64	6	-1.9257705
21	96	7	-2.0687654
21	844	8	-2.0845046
21	685	9	-2.1445904
21	398	10	-2.160361
22	892	1	-0.031455636
22	337	2	-0.6632387
22	417	3	-0.7115482
22	830	4	-0.7141325
22	245	5	-0.900611
22	782	6	-0.9157088
22	750	7	-0.9741216
22	606	8	-0.9805873
22	707	9	-1.2338159
22	685	10	-1.2728759
23	606	1	-0.4099244
23	966	2	-0.4670937
23	96	3	-0.46713984
23	235	4	-0.5919055
23	830	5	-0.6350428
23	448	6	-0.6620354
23	902	7	-0.7649972
23	358	8	-0.8048214
23	885	9	-0.9420581
23	782	10	-1.2592201
24	892	1	0.7087987
24	78	2	0.13087814
24	750	3	0.09812677
24	727	4	-0.46369117
24	876	5	-0.46882278
24	830	6	-0.60885787
24	849	7	-1.138107
24	277	8	-1.1751273
24	782	9	-1.2968322
24	417	10	-1.4387133
25	358	1	-0.36307865
25	854	2	-0.545608
25	885	3	-0.60626733
25	816	4	-1.0113761
25	782	5	-1.060175
25	912	6	-1.089618
25	93	7	-1.2114633
25	902	8	-1.2809424
25	417	9	-1.3173122
25	245	10	-1.3207247
26	147	1	-0.1309765
26	892	2	-0.18146867
26	70	3	-0.77841765
26	934	4	-0.7921472
26	358	5	-0.90694016
26	885	6	-0.96240944
26	501	7	-1.0206736
26	782	8	-1.113393
26	71	9	-1.1441948
26	902	10	-1.1538478
27	885	1	0.6098825
27	779	2	-0.038427055
27	455	3	-1.2645042
27	816	4	-1.42263
27	939	5	-1.6116841
27	417	6	-1.6116865
27	912	7	-1.637002
27	22	8	-1.9118536
27	320	9	-1.9120684
27	566	10	-2.0620718
28	966	1	-0.07565883
28	779	2	-0.109109715
28	53	3	-0.8281328
28	98	4	-1.0463449
28	71	5	-1.0471832
28	912	6	-1.1396016
28	885	7	-1.1396909
28	849	8	-1.4358829
28	22	9	-1.4735732
28	448	10	-1.5481237
29	501	1	-0.19625089
29	453	2	-0.22775105
29	71	3	-0.40822664
29	22	4	-0.6594068
29	782	5	-0.7384715
29	53	6	-0.9707078
29	892	7	-1.0171783
29	556	8	-1.0930741
29	235	9	-1.142323
29	550	10	-1.1826701
30	64	1	-0.76354516
30	707	2	-0.79559946
30	606	3	-1.065734
30	245	4	-1.113365
30	578	5	-1.3001854
30	337	6	-1.9778607
30	854	7	-2.2237806
30	850	8	-2.280116
30	964	9	-2.3188717
30	865	10	-2.323731
31	885	1	-0.4929919
31	358	2	-0.5386908
31	782	3	-1.1181052
31	53	4	-1.1221137
31	606	5	-1.3006195
31	501	6	-1.365705
31	779	7	-1.370072
31	830	8	-1.377221
31	22	9	-1.3949525
31	298	10	-1.4608436
32	568	1	0.27369836
32	109	2	0.09445703
32	550	3	-0.031782657
32	489	4	-0.12739025
32	235	5	-0.43113497
32	501	6	-0.4733773
32	816	7	-0.5817318
32	53	8	-0.5881686
32	556	9	-0.60202014
32	854	10	-0.84391004
33	93	1	-0.0877192
33	481	2	-0.19485089
33	70	3	-0.37247932
33	71	4	-0.6218773
33	550	5	-0.84517455
33	782	6	-0.97131705
33	934	7	-1.0434192
33	966	8	-1.052917
33	453	9	-1.2109821
33	779	10	-1.2127061
34	714	1	0.44071463
34	857	2	-0.1722426
34	453	3	-0.23948091
34	960	4	-0.33147132
34	823	5	-0.39580095
34	268	6	-0.39614838
34	885	7	-0.4996151
34	779	8	-0.9257347
34	687	9	-1.0877538
34	775	10	-1.1983705
35	481	1	0.48708433
35	235	2	-0.13872671
35	358	3	-0.28283602
35	145	4	-0.7552505
35	885	5	-0.7850895
35	71	6	-0.9155497
35	550	7	-0.9706503
35	448	8	-1.1106858
35	53	9	-1.1947157
35	854	10	-1.3406968
36	268	1	0.38615373
36	253	2	-0.5477289
36	556	3	-0.7481902
36	568	4	-0.76525956
36	892	5	-0.8363575
36	147	6	-0.8494476
36	98	7	-0.9929249
36	397	8	-1.2176079
36	448	9	-1.2264977
36	286	10	-1.2370422
37	481	1	0.23812792
37	203	2	-0.01680182
37	235	3	-0.3155432
37	98	4	-0.63642144
37	902	5	-0.6862695
37	298	6	-0.8357885
37	727	7	-0.92253727
37	71	8	-0.9898633
37	453	9	-1.0898438
37	816	10	-1.175093
38	900	1	-0.7065909
38	320	2	-1.1605284
38	830	3	-1.344892
38	687	4	-1.3454359
38	939	5	-1.4239321
38	775	6	-1.425018
38	731	7	-1.491351
38	964	8	-1.527956
38	245	9	-1.5484611
38	583	10	-1.713181
39	842	1	0.8567369
39	71	2	-0.2006971
39	358	3	-0.31889293
39	934	4	-0.3707108
39	453	5	-0.7501033
39	966	6	-0.7613582
39	501	7	-0.78476125
39	782	8	-0.87946296
39	854	9	-0.885059
39	298	10	-1.0316767
40	53	1	-0.08986279
40	592	2	-0.27119374
40	448	3	-0.3673734
40	604	4	-0.3891105
40	556	5	-0.5816319
40	398	6	-0.58200914
40	374	7	-0.76964355
40	966	8	-1.0075076
40	473	9	-1.0091047
40	902	10	-1.1287228
41	53	1	-0.3372754
41	854	2	-0.71681535
41	606	3	-1.0830486
41	452	4	-1.1818027
41	779	5	-1.2556877
41	844	6	-1.3773587
41	398	7	-1.3836696
41	535	8	-1.3843803
41	93	9	-1.4036049
41	816	10	-1.513949
42	865	1	-0.12769127
42	78	2	-0.13730752
42	685	3	-0.7106786
42	606	4	-0.73502517
42	659	5	-1.2058718
42	779	6	-1.379143
42	854	7	-1.409175
42	658	8	-1.4154034
42	64	9	-1.4946446
42	611	10	-1.6424088
43	53	1	-0.33077407
43	414	2	-0.3390069
43	235	3	-0.5317435
43	606	4	-0.6537859
43	473	5	-0.6590922
43	854	6	-0.68601894
43	816	7	-0.7783757
43	446	8	-0.7860497
43	728	9	-0.93947774
43	177	10	-0.9481056
44	78	1	0.48354116
44	606	2	-0.25548613
44	892	3	-0.8877173
44	277	4	-0.9494647
44	939	5	-0.96545225
44	761	6	-0.99251103
44	96	7	-1.1231806
44	707	8	-1.1321453
44	235	9	-1.3926399
44	779	10	-1.6916509
45	119	1	-0.3904443
45	277	2	-0.6727258
45	245	3	-0.7133901
45	606	4	-0.80103856
45	578	5	-0.93000674
45	96	6	-0.96369797
45	64	7	-1.0578299
45	19	8	-1.389478
45	844	9	-1.5313199
45	658	10	-1.551558
46	854	1	-0.35673177
46	782	2	-0.40914106
46	93	3	-0.4275272
46	830	4	-0.8323887
46	277	5	-0.9451401
46	398	6	-1.1823831
46	452	7	-1.200861
46	242	8	-1.2422565
46	366	9	-1.3351218
46	604	10	-1.3531253
47	405	1	0.79721236
47	782	2	0.3476485
47	147	3	-0.5051763
47	71	4	-0.66177887
47	556	5	-0.7987163
47	481	6	-0.92432886
47	550	7	-0.9593636
47	298	8	-0.9940512
47	606	9	-1.2452961
47	902	10	-1.2544613
48	78	1	-0.09984377
48	902	2	-0.66950715
48	242	3	-0.7514099
48	398	4	-0.7700905
48	64	5	-0.8022235
48	687	6	-0.83926535
48	53	7	-1.0945305
48	885	8	-1.1606374
48	604	9	-1.2012134
48	93	10	-1.2068067
49	550	1	-0.24463767
49	501	2	-0.29575884
49	556	3	-0.6116759
49	358	4	-0.8762831
49	53	5	-0.96950203
49	966	6	-1.1210659
49	779	7	-1.1747452
49	448	8	-1.2016267
49	902	9	-1.2525849
49	854	10	-1.4097047
50	197	1	0.29470867
50	29	2	0.2032086
50	253	3	0.09968887
50	501	4	-0.13406515
50	708	5	-0.15203246
50	714	6	-0.28743654
50	653	7	-0.29191297
50	550	8	-0.3647458
50	848	9	-0.567106
50	885	10	-0.5728923
51	509	1	0.42506474
51	396	2	0.39141372
51	501	3	0.38910794
51	885	4	0.35840672
51	109	5	0.1602284
51	723	6	0.1428214
51	489	7	0.13588521
51	405	8	0.116877764
51	203	9	-0.0076207817
51	351	10	-0.12757343
52	189	1	0.34628338
52	811	2	-0.15671477
52	197	3	-0.29327458
52	660	4	-0.5853987
52	366	5	-0.765778
52	626	6	-0.9101831
52	960	7	-0.9309327
52	414	8	-0.94092727
52	854	9	-0.945907
52	242	10	-1.0370095
53	885	1	0.0047208667
53	25	2	-0.12003651
53	675	3	-0.33687723
53	197	4	-0.4774315
53	484	5	-0.5090783
53	27	6	-0.5367107
53	653	7	-0.5399476
53	253	8	-0.540062
53	215	9	-0.54702437
53	568	10	-0.5678856
54	592	1	0.34187454
54	658	2	0.12609792
54	659	3	0.0064005777
54	543	4	-0.14917427
54	129	5	-0.2669096
54	851	6	-0.4237842
54	20	7	-0.4539367
54	78	8	-0.5339451
54	736	9	-0.6280956
54	848	10	-0.76307213
55	818	1	0.542078
55	29	2	0.43020967
55	759	3	0.41868684
55	142	4	0.39610574
55	897	5	0.35422182
55	481	6	0.33136615
55	708	7	0.32629
55	250	8	0.20517838
55	675	9	0.17095852
55	790	10	0.09422615
56	844	1	0.5109737
56	659	2	0.49566507
56	711	3	0.066254124
56	55	4	-0.09212887
56	407	5	-0.62513316
56	525	6	-0.7071697
56	848	7	-0.7938574
56	742	8	-0.87194926
56	53	9	-0.87226176
56	960	10	-0.88595754
57	823	1	0.31680083
57	166	2	-0.08846071
57	484	3	-0.16750292
57	861	4	-0.20031776
57	434	5	-0.24353454
57	675	6	-0.3033595
