user_id	item_id	rank	score
0	949	1	0.735114
0	883	2	0.6031762
0	5	3	0.44947064
0	467	4	0.14645432
0	724	5	-0.026505917
0	866	6	-0.20546725
0	25	7	-0.27372515
0	297	8	-0.3976884
0	861	9	-0.6080063
0	453	10	-0.65780145
1	857	1	0.09450984
1	20	2	-0.47583747
1	448	3	-1.2214409
1	550	4	-1.8908437
1	250	5	-2.1258655
1	789	6	-2.2941701
1	358	7	-2.3265557
1	543	8	-2.3648431
1	891	9	-2.3758543
1	869	10	-2.4439325
2	814	1	-0.9142
2	20	2	-1.3713138
2	907	3	-1.7511523
2	789	4	-1.8499058
2	147	5	-1.9811895
2	717	6	-2.0987968
2	934	7	-2.1162713
2	830	8	-2.1810791
2	842	9	-2.2248063
2	569	10	-2.2411954
3	358	1	-0.6477146
3	453	2	-1.0976318
3	251	3	-1.4288207
3	543	4	-1.5553067
3	93	5	-1.7382154
3	53	6	-1.8086543
3	129	7	-1.9745389
3	19	8	-2.110868
3	670	9	-2.2441835
3	711	10	-2.2852542
4	251	1	-0.36865354
4	857	2	-1.1063696
4	129	3	-1.4702542
4	907	4	-1.5364196
4	197	5	-1.5897491
4	569	6	-1.6008394
4	448	7	-1.6273544
4	501	8	-1.7912905
4	20	9	-1.878315
4	543	10	-1.9232693
5	251	1	-0.41767266
5	857	2	-0.84510475
5	129	3	-1.015934
5	949	4	-1.0937929
5	197	5	-1.5303125
5	53	6	-2.0888262
5	869	7	-2.0997577
5	578	8	-2.1288698
5	250	9	-2.165523
5	964	10	-2.1733112
6	501	1	0.22613573
6	358	2	0.023671806
6	453	3	-0.087834835
6	907	4	-0.12846768
6	814	5	-0.30864844
6	543	6	-0.49396768
6	550	7	-0.74975675
6	964	8	-0.9654043
6	251	9	-1.2070415
6	830	10	-1.6139898
7	251	1	-0.215567
7	814	2	-0.71418434
7	907	3	-1.0131963
7	20	4	-1.5283558
7	197	5	-1.5302435
7	358	6	-1.6603637
7	129	7	-1.7532805
7	53	8	-1.9462852
7	96	9	-2.0642278
7	550	10	-2.0773215
8	251	1	-0.048161745
8	814	2	-0.78863204
8	907	3	-1.032517
8	949	4	-1.4136161
8	566	5	-1.5093725
8	197	6	-1.6448292
8	453	7	-1.8764523
8	129	8	-1.9001414
8	358	9	-2.0451734
8	550	10	-2.2602143
9	251	1	-0.04512112
9	816	2	-1.421285
9	448	3	-1.5265715
9	129	4	-2.0759075
9	851	5	-2.0895343
9	865	6	-2.2460592
9	197	7	-2.253506
9	789	8	-2.2765036
9	78	9	-2.3425794
9	842	10	-2.3842254
10	907	1	0.0719479
10	27	2	0.04592645
10	251	3	-0.3116526
10	823	4	-0.61174625
10	789	5	-0.92026514
10	20	6	-0.92150086
10	790	7	-0.94106764
10	814	8	-1.637783
10	842	9	-1.649891
10	129	10	-1.6682923
11	251	1	-0.34286714
11	129	2	-0.8123144
11	543	3	-1.137214
11	20	4	-1.2385498
11	358	5	-1.2418079
11	250	6	-2.106435
11	569	7	-2.1193295
11	314	8	-2.1391795
11	197	9	-2.1392884
11	789	10	-2.206487
12	251	1	-0.045196667
12	814	2	-0.98392916
12	907	3	-1.5581257
12	147	4	-1.6817405
12	197	5	-1.7457078
12	912	6	-2.1024492
12	842	7	-2.307948
12	789	8	-2.3114097
12	453	9	-2.3232656
12	550	10	-2.4765034
13	27	1	0.07450038
13	823	2	-0.18861747
13	790	3	-0.55085313
13	907	4	-1.1740503
13	569	5	-1.4468844
13	147	6	-1.7446449
13	857	7	-1.8770223
13	448	8	-1.912997
13	789	9	-1.9373554
13	717	10	-1.9839065
14	949	1	0.27152222
14	857	2	0.26456267
14	814	3	0.15412241
14	251	4	-0.45967233
14	20	5	-0.83629113
14	453	6	-1.5908787
14	842	7	-1.7762908
14	556	8	-1.7871841
14	358	9	-1.9579098
14	448	10	-1.9906793
15	814	1	-0.4664575
15	251	2	-0.9055407
15	93	3	-1.2754529
15	543	4	-1.4477459
15	197	5	-1.5704274
15	842	6	-1.863814
15	358	7	-1.8818431
15	250	8	-2.1508706
15	501	9	-2.1631727
15	189	10	-2.1830912
16	251	1	-0.28087068
16	907	2	-0.7752882
16	814	3	-1.1187949
16	197	4	-1.1562583
16	543	5	-2.0012386
16	453	6	-2.0344834
16	129	7	-2.1211872
16	618	8	-2.1377835
16	865	9	-2.3033512
16	842	10	-2.4946783
17	251	1	-0.24690962
17	814	2	-0.60117024
17	907	3	-0.88165116
17	20	4	-1.109541
17	147	5	-1.2040337
17	197	6	-1.6797764
17	448	7	-2.0725842
17	569	8	-2.1591477
17	789	9	-2.1703086
17	934	10	-2.2034936
18	467	1	0.7203671
18	724	2	0.04479277
18	901	3	-0.0106166005
18	907	4	-0.69595397
18	550	5	-0.8695543
18	814	6	-0.95332813
18	251	7	-1.0747231
18	543	8	-1.6039944
18	453	9	-1.7533609
18	53	10	-1.7893741
19	814	1	-0.44039965
19	189	2	-0.90991926
19	337	3	-1.2080588
19	907	4	-1.2685905
19	251	5	-1.3471739
19	93	6	-1.4731516
19	556	7	-1.5065851
19	869	8	-1.5189276
19	543	9	-1.7207589
19	501	10	-1.7972623
20	907	1	0.076866806
20	93	2	-0.36709532
20	814	3	-0.4161152
20	453	4	-0.56425834
20	501	5	-0.5692289
20	964	6	-0.8570746
20	358	7	-0.8578654
20	543	8	-0.9297015
20	550	9	-1.096008
20	960	10	-1.1267836
21	949	1	0.01768715
21	907	2	-0.48011285
21	724	3	-0.5400373
21	251	4	-1.280247
21	550	5	-1.7654908
21	814	6	-1.9562999
21	250	7	-1.9694321
21	892	8	-2.002458
21	501	9	-2.1697266
21	147	10	-2.309781
22	467	1	0.50089645
22	735	2	0.19106138
22	401	3	0.1461018
22	724	4	-0.075078174
22	949	5	-0.2658964
22	814	6	-0.28760839
22	256	7	-0.4594037
22	251	8	-0.74350655
22	136	9	-0.7556908
22	452	10	-0.8469598
23	841	1	1.960995
23	901	2	1.1036981
23	843	3	0.7346407
23	637	4	0.72077394
23	724	5	0.69180506
23	610	6	0.68582064
23	251	7	0.5517934
23	401	8	0.39246878
23	405	9	0.2526193
23	907	10	0.21700105
24	467	1	0.38370085
24	907	2	0.20263256
24	618	3	0.0735119
24	452	4	0.063031495
24	724	5	-0.19221011
24	901	6	-0.19911343
24	401	7	-0.26864702
24	358	8	-0.28156978
24	543	9	-0.47214088
24	501	10	-0.6217973
25	724	1	1.4269757
25	251	2	0.8486379
25	841	3	0.69363624
25	907	4	0.38382244
25	136	5	0.1333092
25	843	6	0.10217321
25	744	7	-0.32050115
25	196	8	-0.32865593
25	814	9	-0.37819242
25	717	10	-0.4843504
26	467	1	1.0715829
26	204	2	0.98377556
26	251	3	0.91857934
26	735	4	0.51643765
26	401	5	0.44645157
26	610	6	0.38920724
26	637	7	0.37277365
26	883	8	0.28251466
26	569	9	0.12760077
26	724	10	0.09645507
27	203	1	0.06078253
27	489	2	-0.04815352
27	196	3	-0.36693177
27	70	4	-0.4906314
27	396	5	-0.6288131
27	514	6	-0.9332452
27	71	7	-0.9380851
27	68	8	-0.94501126
27	949	9	-1.1825082
27	298	10	-1.232578
28	949	1	0.31793314
28	568	2	0.09571189
28	389	3	-0.043332964
28	396	4	-0.13995022
28	462	5	-0.36543158
28	744	6	-0.36937034
28	723	7	-0.42561856
28	675	8	-0.4756883
28	509	9	-0.52422917
28	118	10	-0.5521589
29	795	1	1.295417
29	843	2	0.8049239
29	949	3	0.50762904
29	818	4	0.35038918
29	418	5	0.3020838
29	396	6	0.17790765
29	862	7	0.17467251
29	744	8	0.15237015
29	351	9	0.13930626
29	788	10	-0.039033532
30	949	1	-0.35862496
30	251	2	-0.40588558
30	814	3	-0.62852764
30	907	4	-0.9775164
30	453	5	-1.0954673
30	556	6	-1.1195512
30	550	7	-1.5549066
30	129	8	-1.682962
30	197	9	-1.7583086
30	53	10	-1.8532155
31	351	1	0.61751336
31	32	2	0.18090087
31	489	3	0.12587994
31	16	4	0.11865722
31	203	5	0.03187859
31	127	6	0.011669725
31	843	7	0.0054570735
31	541	8	0.0004658401
31	949	9	-0.27677977
31	396	10	-0.30411905
32	843	1	1.3149
32	459	2	1.2735431
32	541	3	0.6211914
32	842	4	0.5154891
32	949	5	0.46734852
32	824	6	0.3881452
32	759	7	0.21332535
32	32	8	0.13690056
32	224	9	0.0066395923
32	351	10	-0.049283475
33	843	1	0.8342308
33	498	2	0.6653528
33	298	3	0.39561105
33	577	4	0.22762173
33	788	5	-0.036487993
33	381	6	-0.10707525
33	949	7	-0.109738946
33	568	8	-0.19919533
33	842	9	-0.27009577
33	541	10	-0.28069377
34	492	1	0.15645769
34	473	2	0.07627308
34	626	3	-0.052671313
34	843	4	-0.06488863
34	414	5	-0.16351002
34	446	6	-0.1793102
34	277	7	-0.23335534
34	374	8	-0.31072682
34	653	9	-0.3811586
34	897	10	-0.38410097
35	197	1	0.8005823
35	29	2	0.77020967
35	366	3	0.76521456
35	748	4	0.29474705
35	224	5	0.15416309
35	757	6	0.09613457
35	568	7	0.09151998
35	556	8	0.07009792
35	728	9	-0.04108292
35	744	10	-0.041256785
36	347	1	0.15642807
36	517	2	0.11161175
36	453	3	0.03576663
36	501	4	0.013837934
36	653	5	-0.21508577
36	629	6	-0.2706324
36	675	7	-0.27464017
36	795	8	-0.3689267
36	843	9	-0.37617317
36	14	10	-0.5014284
37	748	1	0.7561065
37	795	2	0.6901817
37	435	3	0.38431114
37	877	4	0.25540024
37	418	5	0.036416277
37	683	6	-0.21803424
37	854	7	-0.25958735
37	560	8	-0.33341253
37	862	9	-0.34157258
37	32	10	-0.4050402
38	720	1	-1.045678
38	550	2	-1.1484983
38	902	3	-1.5029525
38	314	4	-1.5159354
38	960	5	-1.5466226
38	53	6	-1.5990313
38	854	7	-1.621888
38	96	8	-1.884705
38	782	9	-2.0571876
38	358	10	-2.08746
39	604	1	1.1284065
39	725	2	0.77175117
39	396	3	0.6664585
39	535	4	0.60352737
39	481	5	0.3994303
39	790	6	0.33311105
39	897	7	0.27556652
39	811	8	0.2493025
39	68	9	0.20447606
39	708	10	0.18677965
40	844	1	0.039217204
40	725	2	-0.19055712
40	27	3	-0.37909043
40	714	4	-0.47488755
40	298	5	-0.49104238
40	711	6	-0.5120348
40	811	7	-0.56662947
40	790	8	-0.5968889
40	708	9	-0.6551089
40	796	10	-0.7233465
41	714	1	0.7633153
41	27	2	0.19926757
41	790	3	0.0042506456
41	811	4	-0.017774582
41	708	5	-0.2116034
41	742	6	-0.2144953
41	823	7	-0.32513243
41	736	8	-0.6920132
41	314	9	-0.77618057
41	949	10	-0.7834765
42	27	1	0.25361067
42	790	2	-0.22740778
42	823	3	-0.2814433
42	556	4	-0.52176917
42	197	5	-1.0878187
42	857	6	-1.2964867
42	20	7	-1.4975843
42	147	8	-1.751951
42	119	9	-1.8502698
42	851	10	-1.9280571
43	789	1	0.47291616
43	708	2	-0.23049653
43	796	3	-0.32358575
43	811	4	-0.42112404
43	147	5	-0.4366284
43	876	6	-0.47912917
43	949	7	-0.6698358
43	27	8	-0.85045403
43	790	9	-0.901193
43	823	10	-1.0052886
44	814	1	-0.3447151
44	949	2	-0.7352983
44	556	3	-0.8884641
44	907	4	-1.0613588
44	842	5	-1.3088511
44	197	6	-1.4217585
44	789	7	-1.6241412
44	717	8	-1.8033668
44	727	9	-1.8412557
44	851	10	-1.8664415
45	907	1	-0.6951027
45	814	2	-1.0155926
45	543	3	-1.4448671
45	93	4	-1.5319396
45	453	5	-1.5788713
45	842	6	-1.7218261
45	569	7	-1.7412822
45	53	8	-1.8478647
45	851	9	-2.100243
45	358	10	-2.1021767
46	708	1	0.33746105
46	823	2	0.12580127
46	569	3	-0.22958434
46	857	4	-0.3351757
46	556	5	-0.7298012
46	717	6	-0.77175
46	235	7	-0.97067505
46	453	8	-1.2397598
46	902	9	-1.4781781
46	851	10	-1.5202963
47	459	1	1.5132736
47	418	2	0.99332654
47	577	3	0.88977265
47	224	4	0.7160033
47	296	5	0.6221104
47	828	6	0.41177416
47	759	7	0.20287988
47	757	8	0.14621085
47	560	9	0.08194886
47	744	10	0.07413015
48	708	1	0.8031985
48	796	2	0.2978056
48	851	3	0.043001533
48	298	4	-0.11784997
48	865	5	-0.45861173
48	119	6	-0.5078482
48	876	7	-0.5224341
48	811	8	-0.5290964
48	841	9	-0.6690744
48	790	10	-0.68622935
49	955	1	1.2636968
49	481	2	0.5741413
49	517	3	0.4294172
49	818	4	-0.09904086
49	123	5	-0.17736703
49	473	6	-0.2402265
49	98	7	-0.27910885
49	277	8	-0.3367955
49	197	9	-0.33871055
49	253	10	-0.33882436
50	795	1	0.6426377
50	25	2	0.548861
50	560	3	0.032092117
50	683	4	0.0040383637
50	818	5	-0.3010291
50	861	6	-0.32957688
50	123	7	-0.42367193
50	866	8	-0.46901432
50	443	9	-0.54818225
50	492	10	-0.56977415
51	735	1	2.238041
51	301	2	1.3668468
51	616	3	1.2852739
51	649	4	1.1398051
51	529	5	1.0474141
51	354	6	0.97427475
51	4	7	0.9713576
51	204	8	0.89708114
51	466	9	0.86527956
51	637	10	0.8136041
52	897	1	0.04494647
52	286	2	-0.010828868
52	358	3	-0.17755844
52	659	4	-0.20619297
52	750	5	-0.3089695
52	708	6	-0.31761587
52	215	7	-0.32807317
52	685	8	-0.3572982
52	742	9	-0.51394874
52	711	10	-0.51889324
53	915	1	0.3944454
53	347	2	0.3380863
53	534	3	0.18633994
53	314	4	0.113211155
53	250	5	0.10117754
53	135	6	0.082659096
53	189	7	0.039601497
53	174	8	0.014808901
53	782	9	-0.005411133
53	606	10	-0.09665963
54	789	1	-0.034388795
54	215	2	-0.18388703
54	119	3	-0.25529206
54	843	4	-0.32569504
54	735	5	-0.50562376
54	907	6	-0.52199167
54	876	7	-0.6035894
54	166	8	-0.6545214
54	724	9	-0.6754788
54	865	10	-0.89440525
55	925	1	1.6185951
55	773	2	1.514116
55	147	3	0.9782367
55	235	4	0.9677031
55	828	5	0.74110764
55	292	6	0.6800659
55	31	7	0.60183907
55	517	8	0.5781902
55	801	9	0.43400425
55	197	10	0.38894376
56	761	1	2.077392
56	684	2	1.2106159
56	383	3	0.7007328
56	790	4	0.34581524
56	582	5	-0.054512143
56	119	6	-0.10240877
56	64	7	-0.35577
56	129	8	-0.5352329
