user_id	item_id	rank	score
0	141	1	-1.8150989
0	5	2	-1.8557696
0	674	3	-2.4450727
0	699	4	-2.5573802
0	121	5	-2.6579657
0	542	6	-2.6642077
0	308	7	-2.6646862
0	257	8	-2.7671223
0	320	9	-2.7707253
0	486	10	-2.846458
1	608	1	-0.92548835
1	367	2	-2.7931907
1	148	3	-3.2903116
1	17	4	-3.492072
1	695	5	-3.5093114
1	377	6	-3.615633
1	431	7	-3.6878748
1	953	8	-3.723012
1	558	9	-3.9216588
1	356	10	-4.0586734
2	608	1	-1.7614276
2	40	2	-1.9861721
2	180	3	-2.171555
2	39	4	-2.2316213
2	167	5	-2.3753943
2	913	6	-2.443244
2	74	7	-2.4919448
2	941	8	-2.7645106
2	406	9	-2.8537223
2	17	10	-2.9518166
3	51	1	-1.3503406
3	180	2	-1.5601509
3	555	3	-2.1376011
3	39	4	-2.1558979
3	431	5	-2.183783
3	101	6	-2.1923103
3	699	7	-2.8484032
3	682	8	-2.92357
3	523	9	-3.2182102
3	246	10	-3.2416315
4	624	1	-1.7169836
4	287	2	-1.7320017
4	608	3	-1.7870548
4	40	4	-2.1665213
4	980	5	-2.4795952
4	669	6	-3.006105
4	101	7	-3.008501
4	674	8	-3.1134124
4	804	9	-3.3187962
4	415	10	-3.424439
5	157	1	-0.5747187
5	669	2	-2.1310334
5	334	3	-2.3479578
5	980	4	-3.0982096
5	555	5	-3.2742343
5	540	6	-3.3580375
5	436	7	-3.4576974
5	674	8	-3.5353398
5	941	9	-3.6405337
5	67	10	-3.9779038
6	431	1	-1.1203145
6	558	2	-1.1407092
6	674	3	-1.4409599
6	367	4	-2.1991935
6	412	5	-2.2114134
6	2	6	-2.3373842
6	357	7	-2.5415623
6	804	8	-2.7987742
6	17	9	-2.9179246
6	716	10	-3.1589782
7	367	1	-1.2019882
7	980	2	-1.5504994
7	624	3	-1.6976694
7	540	4	-1.7466218
7	558	5	-1.7991484
7	669	6	-1.8462291
7	51	7	-2.0936065
7	597	8	-2.1841977
7	356	9	-2.184845
7	674	10	-2.1950474
8	334	1	-1.1566782
8	825	2	-1.4531634
8	882	3	-1.4928937
8	105	4	-1.923006
8	17	5	-2.0591114
8	180	6	-2.1169174
