user_id:token	item_id:token
0	5
0	422
0	438
0	425
0	428
0	847
0	456
0	551
0	745
0	138
1	655
1	576
1	199
1	472
1	821
1	645
1	1
1	813
1	470
1	511
2	655
2	713
2	407
2	156
2	741
2	214
2	165
2	573
2	787
2	508
3	755
3	407
3	922
3	573
3	918
3	61
3	156
3	508
3	214
3	117
4	970
4	741
4	156
4	935
4	713
4	133
4	573
4	755
4	312
4	407
5	935
5	912
5	128
5	508
5	755
5	573
5	713
5	199
5	920
5	156
6	508
6	511
6	713
6	165
6	918
6	308
6	156
6	755
6	815
6	214
7	763
7	407
7	741
7	168
7	511
7	755
7	342
7	320
7	106
7	912
8	935
8	359
8	667
8	763
8	614
8	178
8	116
8	128
8	199
8	133
9	741
9	85
9	763
9	274
9	614
9	199
9	583
9	342
9	360
9	508
10	614
10	116
10	667
10	407
10	508
10	128
10	85
10	935
10	763
10	755
11	614
11	763
11	85
11	573
11	755
11	912
11	787
11	128
11	596
11	199
12	106
12	128
12	508
12	576
12	85
12	787
12	763
12	61
12	214
12	583
13	407
13	490
13	614
13	360
13	508
13	741
13	667
13	116
13	576
13	710
14	836
14	873
14	133
14	625
14	121
14	583
14	116
14	576
14	912
14	131
15	741
15	199
15	787
15	274
15	900
15	583
15	713
15	168
15	121
15	573
16	731
16	116
16	935
16	614
16	165
16	85
16	61
16	741
16	583
16	128
17	304
17	472
17	350
17	133
17	274
17	935
17	510
17	912
17	199
17	763
18	662
18	576
18	873
18	713
18	763
18	511
18	935
18	506
18	655
18	573
19	3
19	596
19	304
19	573
19	713
19	320
19	787
19	511
19	583
19	359
20	508
20	490
20	645
20	382
20	472
20	411
20	713
20	979
20	511
20	36
21	741
21	576
21	713
21	573
21	614
21	274
21	873
21	128
21	116
21	970
22	763
22	873
22	655
22	912
22	168
22	979
22	308
22	274
22	614
22	133
23	407
23	133
23	320
23	359
23	551
23	425
23	360
23	508
23	918
23	614
24	763
24	360
24	116
24	3
24	285
24	667
24	900
24	787
24	178
24	935
25	360
25	342
25	508
25	308
25	128
25	573
25	312
25	511
25	918
25	510
26	3
26	741
26	970
26	85
26	511
26	285
26	596
26	713
26	583
26	214
27	918
27	755
27	128
27	121
27	156
27	490
27	713
27	308
27	868
27	411
28	106
28	320
28	36
28	508
28	304
28	128
28	583
28	156
28	900
28	285
29	741
29	359
29	755
29	511
29	407
29	285
29	360
29	342
29	128
29	868
30	274
30	199
30	511
30	713
30	912
30	128
30	85
30	935
30	755
30	312
31	274
31	359
31	304
31	420
31	116
31	508
31	342
31	133
31	755
31	918
32	836
32	731
32	274
32	970
32	912
32	763
32	106
32	713
32	755
32	128
33	133
33	274
33	912
33	168
33	106
33	970
33	763
33	713
33	214
33	320
34	3
34	970
34	763
34	573
34	214
34	508
34	156
34	741
34	912
34	645
35	274
35	407
35	106
35	133
35	342
35	713
35	285
35	308
35	755
35	922
36	116
36	85
36	763
36	627
36	178
36	106
36	320
36	360
36	645
36	128
